Data,Produto,Estado,Área Colhida (ha),Área Plantada (ha),Produção (t),Rendimento Médio (kg/ha),Temperatura Media,Precipitacao Total,Pressao Atmosferica Media,Vento Velocidade Media
112024,6,1,2533400.0,,12556400.0,4956.0,21.1,144.2,867.2,1.8
112024,7,1,5835000.0,,18643100.0,3195.0,21.1,144.2,867.2,1.8
112024,8,1,1147400.0,,2305300.0,2009.0,21.1,144.2,867.2,1.8
112024,9,1,74600.0,,148400.0,1989.0,21.1,144.2,867.2,1.8
122024,1,1,19500.0,,130200.0,6677.0,19.6,183.1,756.7,1.5
122024,2,1,107800.0,,160400.0,1488.0,19.6,183.1,756.7,1.5
122024,3,1,430000.0,,665200.0,1547.0,19.6,183.1,756.7,1.5
122024,4,1,900.0,,700.0,778.0,19.6,183.1,756.7,1.5
122024,5,1,294400.0,,2525000.0,8577.0,19.6,183.1,756.7,1.5
122024,6,1,2533400.0,,12556400.0,4956.0,19.6,183.1,756.7,1.5
122024,7,1,5835000.0,,18643000.0,3195.0,19.6,183.1,756.7,1.5
122024,8,1,1146200.0,,2363300.0,2062.0,19.6,183.1,756.7,1.5
122024,9,1,72900.0,,148400.0,2036.0,19.6,183.1,756.7,1.5
12014,1,2,149712.0,149712.0,1105945.0,7387.0,23.4,176.4,965.5,1.4
12014,2,2,62450.0,62500.0,124900.0,2000.0,23.4,176.4,965.5,1.4
12014,3,2,24246.0,24246.0,29774.0,1228.0,23.4,176.4,965.5,1.4
12014,4,2,,,,,23.4,176.4,965.5,1.4
12014,5,2,455647.0,455647.0,3225957.0,7080.0,23.4,176.4,965.5,1.4
12014,6,2,,,,,23.4,176.4,965.5,1.4
12014,7,2,557760.0,557760.0,1766568.0,3167.0,23.4,176.4,965.5,1.4
12014,8,2,72600.0,72600.0,197883.0,2726.0,23.4,176.4,965.5,1.4
12014,9,2,122519.0,122619.0,268628.0,2193.0,23.4,176.4,965.5,1.4
22014,1,2,149712.0,149712.0,1105945.0,7387.0,23.6,95.5,965.6,1.5
22014,2,2,62450.0,62500.0,124900.0,2000.0,23.6,95.5,965.6,1.5
22014,3,2,24206.0,24246.0,34528.0,1426.0,23.6,95.5,965.6,1.5
22014,4,2,,,,,23.6,95.5,965.6,1.5
22014,5,2,455647.0,455647.0,3225957.0,7080.0,23.6,95.5,965.6,1.5
22014,6,2,,,,,23.6,95.5,965.6,1.5
22014,7,2,557760.0,557760.0,1766568.0,3167.0,23.6,95.5,965.6,1.5
22014,8,2,76644.0,77244.0,238256.0,3109.0,23.6,95.5,965.6,1.5
22014,9,2,122519.0,122519.0,268628.0,2193.0,23.6,95.5,965.6,1.5
32014,1,2,149712.0,149712.0,1105945.0,7387.0,21.6,135.8,966.2,1.2
32014,2,2,62450.0,62500.0,124900.0,2000.0,21.6,135.8,966.2,1.2
32014,3,2,24206.0,24246.0,34528.0,1426.0,21.6,135.8,966.2,1.2
32014,4,2,,,,,21.6,135.8,966.2,1.2
32014,5,2,455647.0,455647.0,3225957.0,7080.0,21.6,135.8,966.2,1.2
32014,6,2,,,,,21.6,135.8,966.2,1.2
32014,7,2,557760.0,557760.0,1766568.0,3167.0,21.6,135.8,966.2,1.2
32014,8,2,76644.0,77244.0,238256.0,3109.0,21.6,135.8,966.2,1.2
32014,9,2,122519.0,122519.0,268628.0,2193.0,21.6,135.8,966.2,1.2
42014,1,2,149454.0,149461.0,1107086.0,7408.0,19.4,31.9,968.4,1.2
42014,2,2,62662.0,62752.0,112792.0,1800.0,19.4,31.9,968.4,1.2
42014,3,2,23500.0,23500.0,32900.0,1400.0,19.4,31.9,968.4,1.2
42014,4,2,,,,,19.4,31.9,968.4,1.2
42014,5,2,441171.0,446376.0,3132314.0,7100.0,19.4,31.9,968.4,1.2
42014,6,2,,,,,19.4,31.9,968.4,1.2
42014,7,2,558444.0,558444.0,1647410.0,2950.0,19.4,31.9,968.4,1.2
42014,8,2,76644.0,77244.0,244256.0,3187.0,19.4,31.9,968.4,1.2
42014,9,2,120691.0,120795.0,258369.0,2141.0,19.4,31.9,968.4,1.2
52014,1,2,149454.0,149461.0,1107086.0,7408.0,16.6,9.8,968.6,0.9
52014,2,2,62662.0,62752.0,112792.0,1800.0,16.6,9.8,968.6,0.9
52014,3,2,23500.0,23500.0,32900.0,1400.0,16.6,9.8,968.6,0.9
52014,4,2,,,,,16.6,9.8,968.6,0.9
52014,5,2,441171.0,446376.0,3132314.0,7100.0,16.6,9.8,968.6,0.9
52014,6,2,,,,,16.6,9.8,968.6,0.9
52014,7,2,558444.0,558444.0,1647410.0,2950.0,16.6,9.8,968.6,0.9
52014,8,2,76644.0,77244.0,244256.0,3187.0,16.6,9.8,968.6,0.9
52014,9,2,120691.0,120795.0,258369.0,2141.0,16.6,9.8,968.6,0.9
62014,1,2,149831.0,149838.0,1088412.0,7264.0,15.7,21.5,969.4,1.0
62014,2,2,63097.0,63187.0,107427.0,1703.0,15.7,21.5,969.4,1.0
62014,3,2,24000.0,24000.0,36001.0,1500.0,15.7,21.5,969.4,1.0
62014,4,2,,,,,15.7,21.5,969.4,1.0
62014,5,2,437423.0,443633.0,3193188.0,7300.0,15.7,21.5,969.4,1.0
62014,6,2,,,,,15.7,21.5,969.4,1.0
62014,7,2,559428.0,559428.0,1658000.0,2964.0,15.7,21.5,969.4,1.0
62014,8,2,90018.0,90018.0,287752.0,3197.0,15.7,21.5,969.4,1.0
62014,9,2,120545.0,120649.0,258249.0,2142.0,15.7,21.5,969.4,1.0
72014,1,2,149831.0,149838.0,1088412.0,7264.0,14.4,104.6,972.8,1.0
72014,2,2,63097.0,63187.0,107427.0,1703.0,14.4,104.6,972.8,1.0
72014,3,2,24000.0,24000.0,36001.0,1500.0,14.4,104.6,972.8,1.0
72014,4,2,,,,,14.4,104.6,972.8,1.0
72014,5,2,437423.0,443633.0,3193188.0,7300.0,14.4,104.6,972.8,1.0
72014,6,2,,,,,14.4,104.6,972.8,1.0
72014,7,2,559428.0,559428.0,1658000.0,2964.0,14.4,104.6,972.8,1.0
72014,8,2,90018.0,90018.0,287752.0,3197.0,14.4,104.6,972.8,1.0
72014,9,2,120545.0,120649.0,258249.0,2142.0,14.4,104.6,972.8,1.0
82014,1,2,149831.0,149838.0,1088412.0,7264.0,15.4,112.5,970.8,1.2
82014,2,2,63097.0,63187.0,107427.0,1703.0,15.4,112.5,970.8,1.2
82014,3,2,24000.0,24000.0,36001.0,1500.0,15.4,112.5,970.8,1.2
82014,4,2,,,,,15.4,112.5,970.8,1.2
82014,5,2,437423.0,443633.0,3193188.0,7300.0,15.4,112.5,970.8,1.2
82014,6,2,,,,,15.4,112.5,970.8,1.2
82014,7,2,559428.0,559428.0,1658000.0,2964.0,15.4,112.5,970.8,1.2
82014,8,2,90018.0,90018.0,287752.0,3197.0,15.4,112.5,970.8,1.2
82014,9,2,120545.0,120649.0,258249.0,2142.0,15.4,112.5,970.8,1.2
92014,1,2,149877.0,149877.0,1082450.0,7222.0,17.8,132.8,968.2,1.5
92014,2,2,63097.0,63187.0,107427.0,1703.0,17.8,132.8,968.2,1.5
92014,3,2,24921.0,26112.0,37744.0,1515.0,17.8,132.8,968.2,1.5
92014,4,2,,,,,17.8,132.8,968.2,1.5
92014,5,2,436433.0,442643.0,3149729.0,7217.0,17.8,132.8,968.2,1.5
92014,6,2,,,,,17.8,132.8,968.2,1.5
92014,7,2,560098.0,560098.0,1685295.0,3009.0,17.8,132.8,968.2,1.5
92014,8,2,93999.0,93999.0,302018.0,3213.0,17.8,132.8,968.2,1.5
92014,9,2,120641.0,120641.0,258245.0,2141.0,17.8,132.8,968.2,1.5
102014,1,2,149877.0,149877.0,1082450.0,7222.0,19.7,35.7,968.6,1.6
102014,2,2,63097.0,63187.0,107427.0,1703.0,19.7,35.7,968.6,1.6
102014,3,2,24921.0,26112.0,37744.0,1515.0,19.7,35.7,968.6,1.6
102014,4,2,,,,,19.7,35.7,968.6,1.6
102014,5,2,436433.0,442643.0,3149729.0,7217.0,19.7,35.7,968.6,1.6
102014,6,2,,,,,19.7,35.7,968.6,1.6
102014,7,2,560098.0,560098.0,1685295.0,3009.0,19.7,35.7,968.6,1.6
102014,8,2,93999.0,93999.0,302018.0,3213.0,19.7,35.7,968.6,1.6
102014,9,2,120641.0,120641.0,258245.0,2141.0,19.7,35.7,968.6,1.6
112014,1,2,149877.0,149877.0,1082450.0,7222.0,20.6,201.8,965.6,1.4
112014,2,2,63097.0,63187.0,107427.0,1703.0,20.6,201.8,965.6,1.4
112014,3,2,24921.0,26112.0,37744.0,1515.0,20.6,201.8,965.6,1.4
112014,4,2,,,,,20.6,201.8,965.6,1.4
112014,5,2,436433.0,442643.0,3149729.0,7217.0,20.6,201.8,965.6,1.4
112014,6,2,,,,,20.6,201.8,965.6,1.4
112014,7,2,560098.0,560098.0,1685295.0,3009.0,20.6,201.8,965.6,1.4
112014,8,2,93999.0,93999.0,302018.0,3213.0,20.6,201.8,965.6,1.4
112014,9,2,120641.0,120641.0,258245.0,2141.0,20.6,201.8,965.6,1.4
122014,1,2,149869.0,149869.0,1082441.0,7223.0,22.0,252.5,964.6,1.4
122014,2,2,63097.0,63187.0,107427.0,1703.0,22.0,252.5,964.6,1.4
122014,3,2,24921.0,26112.0,37744.0,1515.0,22.0,252.5,964.6,1.4
122014,4,2,,,,,22.0,252.5,964.6,1.4
122014,5,2,436433.0,442643.0,3149729.0,7217.0,22.0,252.5,964.6,1.4
122014,6,2,,,,,22.0,252.5,964.6,1.4
122014,7,2,560098.0,560098.0,1685295.0,3009.0,22.0,252.5,964.6,1.4
122014,8,2,96000.0,96000.0,273600.0,2850.0,22.0,252.5,964.6,1.4
122014,9,2,120641.0,120641.0,258245.0,2141.0,22.0,252.5,964.6,1.4
12015,1,2,149254.0,149254.0,1113629.0,7461.0,23.4,176.6,965.8,1.4
12015,2,2,53198.0,53198.0,106396.0,2000.0,23.4,176.6,965.8,1.4
12015,3,2,26112.0,26112.0,38366.0,1469.0,23.4,176.6,965.8,1.4
12015,4,2,,,,,23.4,176.6,965.8,1.4
12015,5,2,420000.0,420000.0,3186120.0,7586.0,23.4,176.6,965.8,1.4
12015,6,2,,,,,23.4,176.6,965.8,1.4
12015,7,2,602846.0,602846.0,1963399.0,3257.0,23.4,176.6,965.8,1.4
12015,8,2,85000.0,85000.0,238000.0,2800.0,23.4,176.6,965.8,1.4
12015,9,2,116015.0,116015.0,260088.0,2242.0,23.4,176.6,965.8,1.4
22015,1,2,149254.0,149254.0,1113629.0,7461.0,22.5,250.1,964.8,1.1
22015,2,2,53198.0,53198.0,106396.0,2000.0,22.5,250.1,964.8,1.1
22015,3,2,26112.0,26112.0,38366.0,1469.0,22.5,250.1,964.8,1.1
22015,4,2,,,,,22.5,250.1,964.8,1.1
22015,5,2,420000.0,420000.0,3186120.0,7586.0,22.5,250.1,964.8,1.1
22015,6,2,,,,,22.5,250.1,964.8,1.1
22015,7,2,602846.0,602846.0,1963399.0,3257.0,22.5,250.1,964.8,1.1
22015,8,2,85000.0,85000.0,238000.0,2800.0,22.5,250.1,964.8,1.1
22015,9,2,116015.0,116015.0,260088.0,2242.0,22.5,250.1,964.8,1.1
32015,1,2,148744.0,148744.0,1084066.0,7288.0,21.6,219.7,966.1,1.0
32015,2,2,51856.0,51878.0,100943.0,1947.0,21.6,219.7,966.1,1.0
32015,3,2,24000.0,24000.0,40800.0,1700.0,21.6,219.7,966.1,1.0
32015,4,2,,,,,21.6,219.7,966.1,1.0
32015,5,2,410000.0,410000.0,3127480.0,7628.0,21.6,219.7,966.1,1.0
32015,6,2,,,,,21.6,219.7,966.1,1.0
32015,7,2,608683.0,608691.0,2011003.0,3304.0,21.6,219.7,966.1,1.0
32015,8,2,94974.0,94974.0,261308.0,2751.0,21.6,219.7,966.1,1.0
32015,9,2,116559.0,116599.0,256323.0,2199.0,21.6,219.7,966.1,1.0
42015,1,2,148744.0,148744.0,1084066.0,7288.0,19.5,105.8,967.9,1.0
42015,2,2,51856.0,51878.0,100943.0,1947.0,19.5,105.8,967.9,1.0
42015,3,2,24000.0,24000.0,40800.0,1700.0,19.5,105.8,967.9,1.0
42015,4,2,,,,,19.5,105.8,967.9,1.0
42015,5,2,410000.0,410000.0,3127480.0,7628.0,19.5,105.8,967.9,1.0
42015,6,2,,,,,19.5,105.8,967.9,1.0
42015,7,2,608683.0,608691.0,2011003.0,3304.0,19.5,105.8,967.9,1.0
42015,8,2,94974.0,94974.0,261308.0,2751.0,19.5,105.8,967.9,1.0
42015,9,2,116559.0,116599.0,256323.0,2199.0,19.5,105.8,967.9,1.0
52015,1,2,148744.0,148744.0,1084066.0,7288.0,17.0,166.9,969.8,0.9
52015,2,2,51856.0,51878.0,100943.0,1947.0,17.0,166.9,969.8,0.9
52015,3,2,24000.0,24000.0,40800.0,1700.0,17.0,166.9,969.8,0.9
52015,4,2,,,,,17.0,166.9,969.8,0.9
52015,5,2,410000.0,410000.0,3127480.0,7628.0,17.0,166.9,969.8,0.9
52015,6,2,,,,,17.0,166.9,969.8,0.9
52015,7,2,608683.0,608691.0,2011003.0,3304.0,17.0,166.9,969.8,0.9
52015,8,2,94974.0,94974.0,261308.0,2751.0,17.0,166.9,969.8,0.9
52015,9,2,116559.0,116599.0,256323.0,2199.0,17.0,166.9,969.8,0.9
62015,1,2,148705.0,148706.0,1081537.0,7273.0,15.0,43.1,971.8,0.8
62015,2,2,51286.0,51308.0,97057.0,1892.0,15.0,43.1,971.8,0.8
62015,3,2,24000.0,24000.0,39600.0,1650.0,15.0,43.1,971.8,0.8
62015,4,2,,,,,15.0,43.1,971.8,0.8
62015,5,2,410000.0,410000.0,3157000.0,7700.0,15.0,43.1,971.8,0.8
62015,6,2,,,,,15.0,43.1,971.8,0.8
62015,7,2,600000.0,600000.0,1967400.0,3279.0,15.0,43.1,971.8,0.8
62015,8,2,78156.0,78156.0,229224.0,2933.0,15.0,43.1,971.8,0.8
62015,9,2,116302.0,116392.0,255961.0,2201.0,15.0,43.1,971.8,0.8
72015,1,2,148705.0,148706.0,1081537.0,7273.0,15.4,47.7,969.8,1.0
72015,2,2,51286.0,51308.0,97057.0,1892.0,15.4,47.7,969.8,1.0
72015,3,2,24000.0,24000.0,39600.0,1650.0,15.4,47.7,969.8,1.0
72015,4,2,,,,,15.4,47.7,969.8,1.0
72015,5,2,410000.0,410000.0,3157000.0,7700.0,15.4,47.7,969.8,1.0
72015,6,2,,,,,15.4,47.7,969.8,1.0
72015,7,2,600000.0,600000.0,1967400.0,3279.0,15.4,47.7,969.8,1.0
72015,8,2,78156.0,78156.0,229224.0,2933.0,15.4,47.7,969.8,1.0
72015,9,2,116302.0,116392.0,255961.0,2201.0,15.4,47.7,969.8,1.0
82015,1,2,148705.0,148706.0,1081537.0,7273.0,8.2,15.2,461.0,0.6
82015,2,2,51286.0,51308.0,97057.0,1892.0,8.2,15.2,461.0,0.6
82015,3,2,24000.0,24000.0,39600.0,1650.0,8.2,15.2,461.0,0.6
82015,4,2,,,,,8.2,15.2,461.0,0.6
82015,5,2,410000.0,410000.0,3157000.0,7700.0,8.2,15.2,461.0,0.6
82015,6,2,,,,,8.2,15.2,461.0,0.6
82015,7,2,600000.0,600000.0,1967400.0,3279.0,8.2,15.2,461.0,0.6
82015,8,2,78156.0,78156.0,229224.0,2933.0,8.2,15.2,461.0,0.6
82015,9,2,116302.0,116392.0,255961.0,2201.0,8.2,15.2,461.0,0.6
92015,1,2,148705.0,148706.0,1081537.0,7273.0,8.4,62.3,459.2,0.4
92015,2,2,51286.0,51308.0,97057.0,1892.0,8.4,62.3,459.2,0.4
92015,3,2,25403.0,25743.0,42011.0,1654.0,8.4,62.3,459.2,0.4
92015,4,2,,,,,8.4,62.3,459.2,0.4
92015,5,2,404487.0,404487.0,3076480.0,7606.0,8.4,62.3,459.2,0.4
92015,6,2,,,,,8.4,62.3,459.2,0.4
92015,7,2,600000.0,600000.0,1967400.0,3279.0,8.4,62.3,459.2,0.4
92015,8,2,78136.0,78136.0,230554.0,2951.0,8.4,62.3,459.2,0.4
92015,9,2,116298.0,116388.0,255952.0,2201.0,8.4,62.3,459.2,0.4
102015,1,2,148705.0,148706.0,1081537.0,7273.0,8.6,58.7,459.6,0.2
102015,2,2,51286.0,51308.0,97057.0,1892.0,8.6,58.7,459.6,0.2
102015,3,2,25403.0,25743.0,42011.0,1654.0,8.6,58.7,459.6,0.2
102015,4,2,,,,,8.6,58.7,459.6,0.2
102015,5,2,404487.0,404487.0,3076480.0,7606.0,8.6,58.7,459.6,0.2
102015,6,2,,,,,8.6,58.7,459.6,0.2
102015,7,2,600000.0,600000.0,1967400.0,3279.0,8.6,58.7,459.6,0.2
102015,8,2,78136.0,78136.0,230554.0,2951.0,8.6,58.7,459.6,0.2
102015,9,2,116298.0,116388.0,255952.0,2201.0,8.6,58.7,459.6,0.2
112015,1,2,148705.0,148706.0,1081537.0,7273.0,9.0,84.9,458.4,0.4
112015,2,2,51286.0,51308.0,97057.0,1892.0,9.0,84.9,458.4,0.4
112015,3,2,25403.0,25743.0,42011.0,1654.0,9.0,84.9,458.4,0.4
112015,4,2,,,,,9.0,84.9,458.4,0.4
112015,5,2,404487.0,404487.0,3076480.0,7606.0,9.0,84.9,458.4,0.4
112015,6,2,,,,,9.0,84.9,458.4,0.4
112015,7,2,600000.0,600000.0,1967400.0,3279.0,9.0,84.9,458.4,0.4
112015,8,2,78136.0,78136.0,230554.0,2951.0,9.0,84.9,458.4,0.4
112015,9,2,116298.0,116388.0,255952.0,2201.0,9.0,84.9,458.4,0.4
122015,1,2,148705.0,148706.0,1081537.0,7273.0,22.8,275.7,964.3,1.2
122015,2,2,51286.0,51308.0,97057.0,1892.0,22.8,275.7,964.3,1.2
122015,3,2,25403.0,25743.0,42011.0,1654.0,22.8,275.7,964.3,1.2
122015,4,2,,,,,22.8,275.7,964.3,1.2
122015,5,2,404487.0,404487.0,3076480.0,7606.0,22.8,275.7,964.3,1.2
122015,6,2,,,,,22.8,275.7,964.3,1.2
122015,7,2,608483.0,608641.0,2000323.0,3287.0,22.8,275.7,964.3,1.2
122015,8,2,72761.0,76726.0,149160.0,2050.0,22.8,275.7,964.3,1.2
122015,9,2,116298.0,116388.0,255952.0,2201.0,22.8,275.7,964.3,1.2
12016,1,2,147601.0,147646.0,1064326.0,7211.0,22.6,181.9,964.6,1.2
12016,2,2,46355.0,47782.0,93030.0,2007.0,22.6,181.9,964.6,1.2
12016,3,2,26112.0,26112.0,38366.0,1469.0,22.6,181.9,964.6,1.2
12016,4,2,,,,,22.6,181.9,964.6,1.2
12016,5,2,370000.0,370000.0,2775000.0,7500.0,22.6,181.9,964.6,1.2
12016,6,2,,,,,22.6,181.9,964.6,1.2
12016,7,2,635000.0,635000.0,2095500.0,3300.0,22.6,181.9,964.6,1.2
12016,8,2,85000.0,85000.0,238000.0,2800.0,22.6,181.9,964.6,1.2
12016,9,2,111394.0,113044.0,221925.0,1992.0,22.6,181.9,964.6,1.2
22016,1,2,147601.0,147646.0,1064326.0,7211.0,23.6,231.8,965.1,1.2
22016,2,2,46355.0,47782.0,93030.0,2007.0,23.6,231.8,965.1,1.2
22016,3,2,26112.0,26112.0,38366.0,1469.0,23.6,231.8,965.1,1.2
22016,4,2,,,,,23.6,231.8,965.1,1.2
22016,5,2,370000.0,370000.0,2775000.0,7500.0,23.6,231.8,965.1,1.2
22016,6,2,,,,,23.6,231.8,965.1,1.2
22016,7,2,635000.0,635000.0,2095500.0,3300.0,23.6,231.8,965.1,1.2
22016,8,2,85000.0,85000.0,238000.0,2800.0,23.6,231.8,965.1,1.2
22016,9,2,111394.0,113044.0,221925.0,1992.0,23.6,231.8,965.1,1.2
32016,1,2,147714.0,147761.0,1054768.0,7141.0,21.6,203.4,967.0,1.0
32016,2,2,44737.0,46735.0,83247.0,1861.0,21.6,203.4,967.0,1.0
32016,3,2,26231.0,26231.0,44246.0,1687.0,21.6,203.4,967.0,1.0
32016,4,2,,,,,21.6,203.4,967.0,1.0
32016,5,2,370000.0,370000.0,2775000.0,7500.0,21.6,203.4,967.0,1.0
32016,6,2,,,,,21.6,203.4,967.0,1.0
32016,7,2,645000.0,645000.0,2128500.0,3300.0,21.6,203.4,967.0,1.0
32016,8,2,68775.0,74520.0,131518.0,1912.0,21.6,203.4,967.0,1.0
32016,9,2,110556.0,111993.0,193771.0,1753.0,21.6,203.4,967.0,1.0
42016,1,2,147714.0,147761.0,1054768.0,7141.0,21.8,103.4,966.7,0.7
42016,2,2,44737.0,46735.0,83247.0,1861.0,21.8,103.4,966.7,0.7
42016,3,2,26231.0,26231.0,44246.0,1687.0,21.8,103.4,966.7,0.7
42016,4,2,,,,,21.8,103.4,966.7,0.7
42016,5,2,370000.0,370000.0,2775000.0,7500.0,21.8,103.4,966.7,0.7
42016,6,2,,,,,21.8,103.4,966.7,0.7
42016,7,2,645000.0,645000.0,2128500.0,3300.0,21.8,103.4,966.7,0.7
42016,8,2,68775.0,74520.0,131518.0,1912.0,21.8,103.4,966.7,0.7
42016,9,2,110556.0,111993.0,193771.0,1753.0,21.8,103.4,966.7,0.7
52016,1,2,147714.0,147761.0,1054768.0,7141.0,15.4,96.9,509.2,0.4
52016,2,2,44737.0,46735.0,83247.0,1861.0,15.4,96.9,509.2,0.4
52016,3,2,26231.0,26231.0,44246.0,1687.0,15.4,96.9,509.2,0.4
52016,4,2,,,,,15.4,96.9,509.2,0.4
52016,5,2,370000.0,370000.0,2775000.0,7500.0,15.4,96.9,509.2,0.4
52016,6,2,,,,,15.4,96.9,509.2,0.4
52016,7,2,645000.0,645000.0,2128500.0,3300.0,15.4,96.9,509.2,0.4
52016,8,2,68775.0,74520.0,131518.0,1912.0,15.4,96.9,509.2,0.4
52016,9,2,110556.0,111993.0,193771.0,1753.0,15.4,96.9,509.2,0.4
62016,1,2,147436.0,147483.0,1049602.0,7119.0,11.5,63.9,973.2,0.6
62016,2,2,44695.0,46780.0,81229.0,1817.0,11.5,63.9,973.2,0.6
62016,3,2,26633.0,26933.0,42598.0,1599.0,11.5,63.9,973.2,0.6
62016,4,2,,,,,11.5,63.9,973.2,0.6
62016,5,2,370000.0,370000.0,2701000.0,7300.0,11.5,63.9,973.2,0.6
62016,6,2,,,,,11.5,63.9,973.2,0.6
62016,7,2,660661.0,660664.0,2140061.0,3239.0,11.5,63.9,973.2,0.6
62016,8,2,59946.0,59946.0,173932.0,2901.0,11.5,63.9,973.2,0.6
62016,9,2,109389.0,110826.0,195273.0,1785.0,11.5,63.9,973.2,0.6
72016,1,2,147436.0,147483.0,1049602.0,7119.0,13.8,104.3,970.4,0.7
72016,2,2,44695.0,46780.0,81229.0,1817.0,13.8,104.3,970.4,0.7
72016,3,2,26633.0,26933.0,42598.0,1599.0,13.8,104.3,970.4,0.7
72016,4,2,,,,,13.8,104.3,970.4,0.7
72016,5,2,370000.0,370000.0,2701000.0,7300.0,13.8,104.3,970.4,0.7
72016,6,2,,,,,13.8,104.3,970.4,0.7
72016,7,2,660661.0,660664.0,2140061.0,3239.0,13.8,104.3,970.4,0.7
72016,8,2,59946.0,59946.0,173932.0,2901.0,13.8,104.3,970.4,0.7
72016,9,2,109389.0,110826.0,195273.0,1785.0,13.8,104.3,970.4,0.7
82016,1,2,147436.0,147483.0,1049602.0,7119.0,14.4,189.9,969.5,0.7
82016,2,2,44695.0,46780.0,81229.0,1817.0,14.4,189.9,969.5,0.7
82016,3,2,26633.0,26933.0,42598.0,1599.0,14.4,189.9,969.5,0.7
82016,4,2,,,,,14.4,189.9,969.5,0.7
82016,5,2,370000.0,370000.0,2701000.0,7300.0,14.4,189.9,969.5,0.7
82016,6,2,,,,,14.4,189.9,969.5,0.7
82016,7,2,660661.0,660664.0,2140061.0,3239.0,14.4,189.9,969.5,0.7
82016,8,2,59946.0,59946.0,173932.0,2901.0,14.4,189.9,969.5,0.7
82016,9,2,109389.0,110826.0,195273.0,1785.0,14.4,189.9,969.5,0.7
92016,1,2,147436.0,147483.0,1050859.0,7128.0,16.1,64.0,969.6,1.0
92016,2,2,44695.0,46780.0,81227.0,1817.0,16.1,64.0,969.6,1.0
92016,3,2,26643.0,26943.0,42396.0,1591.0,16.1,64.0,969.6,1.0
92016,4,2,,,,,16.1,64.0,969.6,1.0
92016,5,2,360341.0,360341.0,2530363.0,7022.0,16.1,64.0,969.6,1.0
92016,6,2,,,,,16.1,64.0,969.6,1.0
92016,7,2,660761.0,660764.0,2139611.0,3238.0,16.1,64.0,969.6,1.0
92016,8,2,63379.0,63379.0,194136.0,3063.0,16.1,64.0,969.6,1.0
92016,9,2,109329.0,110766.0,195151.0,1785.0,16.1,64.0,969.6,1.0
102016,1,2,147436.0,147483.0,1050859.0,7128.0,18.1,227.5,967.2,1.2
102016,2,2,44695.0,46780.0,81227.0,1817.0,18.1,227.5,967.2,1.2
102016,3,2,26643.0,26943.0,42396.0,1591.0,18.1,227.5,967.2,1.2
102016,4,2,,,,,18.1,227.5,967.2,1.2
102016,5,2,360341.0,360341.0,2530363.0,7022.0,18.1,227.5,967.2,1.2
102016,6,2,,,,,18.1,227.5,967.2,1.2
102016,7,2,660761.0,660764.0,2139611.0,3238.0,18.1,227.5,967.2,1.2
102016,8,2,63379.0,63379.0,194136.0,3063.0,18.1,227.5,967.2,1.2
102016,9,2,109329.0,110766.0,195151.0,1785.0,18.1,227.5,967.2,1.2
112016,1,2,147436.0,147483.0,1050859.0,7128.0,19.4,98.3,966.0,1.0
112016,2,2,44695.0,46780.0,81227.0,1817.0,19.4,98.3,966.0,1.0
112016,3,2,26643.0,26943.0,42396.0,1591.0,19.4,98.3,966.0,1.0
112016,4,2,,,,,19.4,98.3,966.0,1.0
112016,5,2,360341.0,360341.0,2530363.0,7022.0,19.4,98.3,966.0,1.0
112016,6,2,,,,,19.4,98.3,966.0,1.0
112016,7,2,660761.0,660764.0,2139611.0,3238.0,19.4,98.3,966.0,1.0
112016,8,2,63379.0,63379.0,194136.0,3063.0,19.4,98.3,966.0,1.0
112016,9,2,109329.0,110766.0,195151.0,1785.0,19.4,98.3,966.0,1.0
122016,1,2,147436.0,147483.0,1050859.0,7128.0,21.5,126.0,964.4,0.8
122016,2,2,44695.0,46780.0,81227.0,1817.0,21.5,126.0,964.4,0.8
122016,3,2,26643.0,26943.0,42396.0,1591.0,21.5,126.0,964.4,0.8
122016,4,2,,,,,21.5,126.0,964.4,0.8
122016,5,2,360341.0,360341.0,2530363.0,7022.0,21.5,126.0,964.4,0.8
122016,6,2,,,,,21.5,126.0,964.4,0.8
122016,7,2,660761.0,660764.0,2139611.0,3238.0,21.5,126.0,964.4,0.8
122016,8,2,64697.0,64707.0,216977.0,3354.0,21.5,126.0,964.4,0.8
122016,9,2,109329.0,110766.0,195151.0,1785.0,21.5,126.0,964.4,0.8
12017,1,2,147581.0,147581.0,1078015.0,7305.0,23.2,244.0,964.6,1.1
12017,2,2,48982.0,48987.0,100651.0,2055.0,23.2,244.0,964.6,1.1
12017,3,2,26112.0,26112.0,38366.0,1469.0,23.2,244.0,964.6,1.1
12017,4,2,,,,,23.2,244.0,964.6,1.1
12017,5,2,377138.0,377138.0,2910600.0,7718.0,23.2,244.0,964.6,1.1
12017,6,2,,,,,23.2,244.0,964.6,1.1
12017,7,2,647158.0,647158.0,2220414.0,3431.0,23.2,244.0,964.6,1.1
12017,8,2,85000.0,85000.0,238000.0,2800.0,23.2,244.0,964.6,1.1
12017,9,2,112536.0,112536.0,247494.0,2199.0,23.2,244.0,964.6,1.1
22017,1,2,147581.0,147581.0,1078015.0,7305.0,23.5,181.1,965.0,0.8
22017,2,2,48982.0,48987.0,100651.0,2055.0,23.5,181.1,965.0,0.8
22017,3,2,26112.0,26112.0,38366.0,1469.0,23.5,181.1,965.0,0.8
