Country,Region,Year,Happiness Rank,Happiness Score,GDP per capita,Social support,Healthy life expectancy,Freedom,Generosity,Perceptions of corruption,Decade,Regional Happiness Ratio,Region_Australia and New Zealand,Region_Central and Eastern Europe,Region_Eastern Asia,Region_Latin America and Caribbean,Region_Middle East and Northern Africa,Region_North America,Region_Southeastern Asia,Region_Southern Asia,Region_Sub-Saharan Africa,Region_Western Europe,Region_nan
El Salvador,Latin America and Caribbean,2016,46,6.068,0.4168416030534351,0.4925486618004866,0.5223488168273445,0.5147651933701658,0.10592128741314001,0.19229584533710206,2010,0.9944687999344449,False,False,False,True,False,False,False,False,False,False,False
Malaysia,Southeastern Asia,2016,47,6.005,0.5970515267175572,0.5354318734793188,0.5465907099035934,0.5391022099447513,0.4948720822544293,0.16453769636353754,2010,1.1247658688865765,False,False,False,False,False,False,True,False,False,False,False
Nicaragua,Latin America and Caribbean,2016,48,5.992,0.33103053435114504,0.5445316301703162,0.5715425065731814,0.6433977900552487,0.355254533080029,0.2951930568389774,2010,0.982013356823862,False,False,False,True,False,False,False,False,False,False,False
Uzbekistan,Central and Eastern Europe,2016,49,5.987,0.35110209923664115,0.7105231143552311,0.4396406660823839,0.8404419889502763,0.409581402697245,0.5133626859451722,2010,1.1147544141252004,False,True,False,False,False,False,False,False,False,False,False
Italy,Western Europe,2016,50,5.977,0.6464456106870229,0.6336192214111923,0.7458545135845749,0.2600414364640884,0.1990752235215532,0.04631189867913246,2010,0.8940020940320088,False,False,False,False,False,False,False,False,False,True,False
Ecuador,Latin America and Caribbean,2016,51,5.976,0.46424618320610683,0.522956204379562,0.6013409290096406,0.5562154696132596,0.12020401592880167,0.3268105307024696,2010,0.9793911582742656,False,False,False,True,False,False,False,False,False,False,False
Belize,Latin America and Caribbean,2016,52,5.956,0.4180152671755725,0.4176094890510949,0.3993777388255916,0.7076104972375691,0.28259995168331736,0.19515863093620336,2010,0.9761134100872702,False,False,False,True,False,False,False,False,False,False,False
Japan,Eastern Asia,2016,53,5.921,0.6584303435114502,0.6450973236009733,0.801849255039439,0.6458701657458564,0.12199383153226805,0.3439872442970774,2010,1.0527781893613868,False,False,True,False,False,False,False,False,False,False,False
Kazakhstan,Central and Eastern Europe,2016,54,5.919,0.5865601145038167,0.5811678832116789,0.5029447852760737,0.5596685082872929,0.1791128134908916,0.20169955246326393,2010,1.102093097913322,False,True,False,False,False,False,False,False,False,False,False
Moldova,Central and Eastern Europe,2016,55,5.897,0.33004293893129766,0.5056690997566909,0.4584487291849256,0.34809392265193373,0.2386062841501139,0.03448025946259353,2010,1.0979967897271266,False,True,False,False,False,False,False,False,False,False,False
Russia,Central and Eastern Europe,2016,56,5.856,0.5879198473282442,0.6402737226277373,0.517011393514461,0.45140883977900553,0.03264623660722666,0.06497436176188147,2010,1.0903627608346707,False,True,False,False,False,False,False,False,False,False,False
Poland,Central and Eastern Europe,2016,57,5.835,0.5943940839694656,0.6367700729927008,0.6052410166520595,0.6241712707182321,0.1723353784057656,0.09965392908264029,2010,1.08645264847512,False,True,False,False,False,False,False,False,False,False,False
South Korea,Eastern Asia,2016,57,5.835,0.6486068702290075,0.43913625304136256,0.776906222611744,0.34762430939226524,0.22460992613100683,0.1398054030548459,2010,1.0374870351163135,False,False,True,False,False,False,False,False,False,False,False
Bolivia,Latin America and Caribbean,2016,59,5.822,0.3789217557251908,0.5096046228710462,0.4116564417177914,0.7038812154696132,0.25890279309342257,0.14034896994075122,2010,0.9541524972344,False,False,False,True,False,False,False,False,False,False,False
Lithuania,Central and Eastern Europe,2016,60,5.813,0.6055343511450382,0.6472688564476885,0.5668185801928133,0.26145027624309397,0.02416251064679605,0.032976391078255514,2010,1.0823563402889242,False,True,False,False,False,False,False,False,False,False,False
Belarus,Central and Eastern Europe,2016,61,5.802,0.5394179389312976,0.6386435523114355,0.5530587204206836,0.40180939226519335,0.1663573942901879,0.31630157090830024,2010,1.0803081861958261,False,True,False,False,False,False,False,False,False,False,False
North Cyprus,Western Europe,2016,62,5.771,0.6256727099236641,0.49772506082725065,0.7374408413672217,0.6021546961325968,0.31407684209627934,0.30037506115127466,2010,0.8631899087600339,False,False,False,False,False,False,False,False,False,True,False
Slovenia,Central and Eastern Europe,2016,63,5.768,0.6199761450381679,0.6424148418491484,0.6936985100788782,0.7343093922651934,0.3071084933467836,0.0658621876755268,2010,1.0739775280898873,False,True,False,False,False,False,False,False,False,False,False
Peru,Latin America and Caribbean,2016,64,5.743,0.47520038167938927,0.4942518248175183,0.5520946538124453,0.5179834254143647,0.1733376751437068,0.0958851986736968,2010,0.9412053918957677,False,False,False,True,False,False,False,False,False,False,False
Turkmenistan,Central and Eastern Europe,2016,65,5.658,0.5153482824427481,0.6314902676399027,0.3856792287467134,0.5166850828729282,0.2692717914895044,0.5157906180355493,2010,1.0534959871589082,False,True,False,False,False,False,False,False,False,False,False
Mauritius,Sub-Saharan Africa,2016,66,5.648,0.5456679389312977,0.46043187347931874,0.5800964066608238,0.6373618784530387,0.4409031757579066,0.09427261691217771,2010,1.3654315960912053,False,False,False,False,False,False,False,False,True,False,False
Libya,Middle East and Northern Africa,2016,67,5.615,0.5090076335877862,0.5783211678832118,0.4584049079754601,0.5617679558011051,0.20388386144286622,0.1873312677791669,2010,1.0425074510187131,False,False,False,False,True,False,False,False,False,False,False
Latvia,Central and Eastern Europe,2016,68,5.56,0.5810496183206106,0.5780109489051095,0.5604907975460123,0.3866850828729282,0.2081555546831393,0.1610769871899404,2010,1.0352487961476722,False,True,False,False,False,False,False,False,False,False,False
Cyprus,Western Europe,2016,69,5.546,0.6290887404580152,0.43003041362530414,0.743908851884312,0.40755524861878456,0.3329772948688842,0.0947255893170988,2010,0.8295358229047215,False,False,False,False,False,False,False,False,False,True,False
Paraguay,Latin America and Caribbean,2016,70,5.538,0.42639790076335876,0.6758576642335767,0.5109114811568799,0.6386049723756906,0.3018345033685693,0.13400735627185592,2010,0.9076084729790634,False,False,False,True,False,False,False,False,False,False,False
Romania,Central and Eastern Europe,2016,71,5.528,0.5580629770992366,0.44284063260340634,0.5924802804557405,0.5070718232044199,0.15379288875385397,0.012302730517656865,2010,1.0292905296950237,False,True,False,False,False,False,False,False,False,False,False
Estonia,Central and Eastern Europe,2016,72,5.517,0.6105152671755725,0.6396776155717763,0.5968273444347064,0.5733563535911602,0.10050411218664845,0.3355438386693482,2010,1.027242375601926,False,True,False,False,False,False,False,False,False,False,False
Jamaica,Latin America and Caribbean,2016,73,5.51,0.4262070610687022,0.5862043795620439,0.5212007011393515,0.6021685082872928,0.26542965399406326,0.0778025402692468,2010,0.9030196255172696,False,False,False,True,False,False,False,False,False,False,False
Croatia,Central and Eastern Europe,2016,74,5.488,0.5660734732824427,0.3698844282238443,0.6180893952673093,0.330207182320442,0.21995640556199425,0.07251182257976845,2010,1.0218426966292133,False,True,False,False,False,False,False,False,False,False,False
Hong Kong,Eastern Asia,2016,75,5.458,0.720753816793893,0.5293248175182482,0.8350306748466257,0.6640745856353591,0.478441575014608,0.558564068901047,2010,0.9704548822047709,False,False,True,False,False,False,False,False,False,False,False
Somalia,Sub-Saharan Africa,2016,76,5.44,0.0,0.20445863746958637,0.10049079754601227,0.7842265193370165,0.32485153202914685,0.558564068901047,2010,1.3151465798045605,False,False,False,False,False,False,False,False,True,False,False
Kosovo,Central and Eastern Europe,2016,77,5.401,0.43008110687022894,0.40183698296836984,0.4732690622261175,0.19883977900552488,0.3340034558148716,0.11862441340073562,2010,1.0056436597110752,False,True,False,False,False,False,False,False,False,False,False
Turkey,Middle East and Northern Africa,2016,78,5.389,0.5557824427480915,0.5335583941605839,0.5672042068361086,0.3299585635359116,0.05616441363677482,0.22373213023862587,2010,1.0005472223579421,False,False,False,False,True,False,False,False,False,False,False
Indonesia,Southeastern Asia,2016,79,5.314,0.45374045801526713,0.5329987834549879,0.4327256792287467,0.5419475138121547,0.5990885703052675,0.005834284575383668,2010,0.9953381893860562,False,False,False,False,False,False,True,False,False,False,False
Jordan,Middle East and Northern Africa,2016,80,5.303,0.47553912213740457,0.5244282238442823,0.5320946538124453,0.49755524861878453,0.17017566757758285,0.24092696272943054,2010,0.9845800556994185,False,False,False,False,True,False,False,False,False,False,False
Azerbaijan,Central and Eastern Europe,2016,81,5.291,0.5361307251908396,0.4625425790754258,0.47768624014022787,0.48794198895027624,0.06729706669033567,0.3245819064702578,2010,0.9851621187800961,False,True,False,False,False,False,False,False,False,False,False
Philippines,Southeastern Asia,2016,82,5.279,0.3874856870229007,0.5345316301703164,0.4122348816827344,0.7576519337016575,0.2586164225968679,0.21302386258629122,2010,0.9887825182101978,False,False,False,False,False,False,True,False,False,False,False
China,Eastern Asia,2016,83,5.245,0.49036259541984734,0.48285279805352804,0.6447063978965819,0.6079005524861879,0.05917130385059833,0.04973637006033592,2010,0.9325826048303452,False,False,True,False,False,False,False,False,False,False,False
Bhutan,Southern Asia,2016,84,5.196,0.40682251908396944,0.5525304136253041,0.43609991235758105,0.6363812154696132,0.5792559219058573,0.292801362540994,2010,1.1386532260589175,False,False,False,False,False,False,False,True,False,False,False
Kyrgyzstan,Central and Eastern Europe,2016,85,5.185,0.2673854961832061,0.5804987834549878,0.48596844872918493,0.555414364640884,0.45857462181613123,0.08628218368936964,2010,0.9654253611556979,False,True,False,False,False,False,False,False,False,False,False
Serbia,Central and Eastern Europe,2016,86,5.177,0.4934971374045801,0.4947019464720195,0.5659947414548642,0.21709944751381213,0.24743604112721465,0.07861789059810476,2010,0.9639357945425358,False,True,False,False,False,False,False,False,False,False,False
Bosnia and Herzegovina,Central and Eastern Europe,2016,87,5.163,0.44552958015267174,0.39152676399026765,0.6202103418054338,0.13136740331491714,0.35663865714670967,0.0,2010,0.9613290529695021,False,True,False,False,False,False,False,False,False,False,False
Montenegro,Central and Eastern Europe,2016,88,5.161,0.5144942748091602,0.4511739659367397,0.5568185801928133,0.20871546961325965,0.20512480026126959,0.23049047852004853,2010,0.9609566613162115,False,True,False,False,False,False,False,False,False,False,False
Dominican Republic,Latin America and Caribbean,2016,89,5.155,0.4903959923664122,0.6052068126520681,0.5054250657318142,0.7218093922651934,0.25398676623590155,0.2241669837473501,2010,0.8448395951980989,False,False,False,True,False,False,False,False,False,False,False
Morocco,Middle East and Northern Africa,2016,90,5.151,0.40104007633587785,0.23476277372262777,0.5212182296231376,0.3542265193370166,0.048360817605661424,0.15227120363827437,2010,0.9563590169541212,False,False,False,False,True,False,False,False,False,False,False
Hungary,Central and Eastern Europe,2016,91,5.145,0.592280534351145,0.56669099756691,0.5925328659070991,0.2730662983425414,0.11812782982878069,0.08102770379228498,2010,0.9579775280898872,False,True,False,False,False,False,False,False,False,False,False
Pakistan,Southern Asia,2016,92,5.132,0.3283206106870229,0.15897201946472023,0.35325153374233126,0.20196132596685082,0.37210266396065916,0.2514902792121904,2010,1.1246282440597315,False,False,False,False,False,False,False,True,False,False,False
Lebanon,Middle East and Northern Africa,2016,93,5.129,0.5356297709923663,0.39041362530413626,0.6675810692375109,0.3622651933701658,0.28270734061952535,0.055461941258538525,2010,0.9522743929251966,False,False,False,False,True,False,False,False,False,False,False
Portugal,Western Europe,2016,94,5.123,0.6088120229007633,0.5740085158150852,0.6955565293602103,0.6177762430939227,0.1394982281341692,0.02755884111539925,2010,0.7662661414967343,False,False,False,False,False,False,False,False,False,True,False
Macedonia,Central and Eastern Europe,2016,95,5.121,0.48630725190839696,0.4758880778588808,0.5673794916739702,0.38215469613259667,0.28048796927122704,0.12768386149915747,2010,0.9535088282504011,False,True,False,False,False,False,False,False,False,False,False
Vietnam,Southeastern Asia,2016,96,5.061,0.353229961832061,0.48124695863746964,0.5798159509202454,0.7728453038674034,0.2991975083794622,0.20938196445072565,2010,0.9479500520291364,False,False,False,False,False,False,True,False,False,False,False
Somaliland Region,Sub-Saharan Africa,2016,97,5.057,0.12193702290076333,0.4614476885644769,0.2901665205959684,0.5404696132596685,0.5990885703052675,0.558564068901047,2010,1.2225544584690555,False,False,False,False,False,False,False,False,True,False,False
Tunisia,Middle East and Northern Africa,2016,98,5.045,0.46624045801526715,0.26256082725060825,0.5221472392638037,0.32531767955801105,0.046964761434957654,0.1480313819282129,2010,0.9366785557238481,False,False,False,False,True,False,False,False,False,False,False
Greece,Western Europe,2016,99,5.033,0.5958301526717558,0.45908150851581514,0.7013935144609991,0.08041436464088399,0.0,0.07477668460437391,2010,0.7528045071546093,False,False,False,False,False,False,False,False,False,True,False
Tajikistan,Central and Eastern Europe,2016,100,4.996,0.23299141221374045,0.45986618004866187,0.4655477651183173,0.5995580110497238,0.31021084039279195,0.24476816872316134,2010,0.930234349919743,False,True,False,False,False,False,False,False,False,False,False
Mongolia,Eastern Asia,2016,101,4.907,0.47162690839694654,0.6629136253041363,0.4861437335670465,0.49685082872928177,0.41212294085416723,0.05952057400663151,2010,0.8724848125648244,False,False,True,False,False,False,False,False,False,False,False
